plot code,Season code,Sitlav - Soybeans - Yield - KG/Ha,mean_savi2,min_savi2,max_savi2,skew_savi2,kurt_savi2,std_savi2,mean_ndwi,min_ndwi,max_ndwi,skew_ndwi,kurt_ndwi,std_ndwi,mean_savi,min_savi,max_savi,skew_savi,kurt_savi,std_savi,mean_mndvi,min_mndvi,max_mndvi,skew_mndvi,kurt_mndvi,std_mndvi,mean_ndmi,min_ndmi,max_ndmi,skew_ndmi,kurt_ndmi,std_ndmi,mean_evi,min_evi,max_evi,skew_evi,kurt_evi,std_evi,mean_arvi,min_arvi,max_arvi,skew_arvi,kurt_arvi,std_arvi,mean_ndvi,min_ndvi,max_ndvi,skew_ndvi,kurt_ndvi,std_ndvi,mean_msavi,min_msavi,max_msavi,skew_msavi,kurt_msavi,std_msavi,mean_cri,min_cri,max_cri,skew_cri,kurt_cri,std_cri,mean_cari,min_cari,max_cari,skew_cari,kurt_cari,std_cari,CLASSE_DOM,mean_cec_0_5,mean_cec_15_30,mean_cec_30_60,mean_cec_5_15,mean_clay_0_5,mean_clay_15_30,mean_clay_30_60,mean_clay_5_15,mean_ph_0_5,mean_sand_0_5,mean_sand_15_30,mean_sand_5_15,mean_silt_0_5,mean_silt_15_30,mean_silt_30_60,mean_silt_5_15,mean_soc_0_5,mean_soc_15_30,mean_soc_30_60,mean_soc_5_15,mean_rain,min_rain,max_rain,skew_rain,kurt_rain,sum_rain,mean_mean temp,min_mean temp,max_mean temp,skew_mean temp,kurt_mean temp,mean_min temp,min_min temp,max_min temp,skew_min temp,kurt_min temp,mean_max temp,min_max temp,max_max temp,skew_max temp,kurt_max temp
AL551539Z,CR196JAQ0HWZ,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FFc,131.8275862,72.4137931,58.55172414,89.37931034,238.3793103,272.2413793,662,252.8965517,35.37931034,662,635.4137931,651.1034483,618.1724138,96.10344828,92.44827586,99.55172414,51.27586207,158.2068966,96.79310345,194.0689655,,,,,,0,,,,,,,,,,,,,,,
AL551631Z,CR196J0Q06JZ,3569.9,0.0249652442,0.01565955411,0.03411691107,-0.03328811812,-3.24386507,0.008409562243,-0.621712217,-0.767439945,-0.3967955109,1.053951907,0.1719692634,0.1660474052,0.01765281772,-3.24386507,0.6826969394,-3.642646817,14.64888925,0.8499120054,0.7596070927,0.4043235863,0.9732408454,-1.341908707,1.584920817,0.2524865391,0.03059304711,-0.2918180177,0.2791261526,-0.5384253539,-2.219115778,0.2601778704,0.49070149,0.1589038972,0.7530464705,-0.5136352426,-2.069858834,0.2680008608,0.5607751434,0.2348899263,0.743032614,-1.275130992,0.8927423435,0.2342850305,0.5795026672,-1.341908707,1.584920817,-1.926123729,6.098603535,0.6526847478,0.447045802,0.1447875247,0.6826969394,-0.5430257797,-1.999372422,0.242880806,8.186622117,4.167997802,9.667325105,-1.971628073,3.899417877,2.685556843,0.3238280395,0.3000670726,0.368609173,1.308188204,1.000546718,0.03207438609,LVd,130.862069,79.82758621,73.17241379,98.93103448,303.9655172,369.3448276,551.7931034,315.9310345,43.44827586,551.7931034,498.8275862,542.8275862,423,141.2413793,131.6896552,144.2068966,56.75862069,173,102.9310345,203.4827586,6.2125,0,95,3.939509599,18.08302246,497,,,,,,,,,,,,,,,
AL551632Z,CR196J0Q06KZ,3167.9,0.0251339265,0.01564651645,0.03141954292,-0.5987359931,-2.645298392,0.007646860591,-0.6411279091,-0.7634413055,-0.4086424399,1.315734683,1.033959523,0.166364151,0.02627423794,-2.645298392,0.6526522153,-3.063561976,11.1746666,0.7354066825,0.7987651841,0.4178433734,1.029663914,-1.371010727,1.833847748,0.2695170886,0.0533112577,-0.3071188565,0.3162326784,-0.67101144,-1.691224072,0.2835471432,0.5130643254,0.1655668966,0.7191223349,-0.9240308524,-0.9264426956,0.263025936,0.591444271,0.2465307749,0.7649366902,-1.460666199,1.722838645,0.2425670323,0.6245327329,-1.371010727,1.833847748,-1.60289229,5.455238654,0.6986575932,0.463559287,0.1511734971,0.6526522153,-0.9716351857,-0.6442210973,0.2345324508,8.276022404,4.298268718,10.05326064,-1.74701242,3.002236848,2.713820517,0.3102355289,0.2696217456,0.3591929487,0.4330747456,-1.988554933,0.03994005147,LVd,129.1111111,84.64444444,80.57777778,112.9333333,294.6444444,346.4666667,578.6444444,305.5777778,45.46666667,578.6444444,538.1777778,571.2666667,470.8666667,123.1777778,115.3333333,126.8222222,59.82222222,176.8444444,111.5333333,207.6888889,6.2125,0,95,3.939509599,18.08302246,497,,,,,,,,,,,,,,,
AL551633Z,CR196J0Q06LZ,2519.6,0.01882621524,0.01407620811,0.02296974618,-0.1957612894,-4.222037524,0.004261528281,-0.5200865035,-0.6399145374,-0.3681028867,0.5602280598,-1.602663031,0.121085571,-0.1119409428,-4.222037524,0.4335550403,-4.042829424,16.83060688,1.040333462,0.6593395082,0.36593086,0.9478067019,-0.04942266421,-0.8499735487,0.2484604034,-0.1247843489,-0.335638045,0.1139838752,0.2373118075,-3.248615195,0.2065655086,0.3261277347,0.1313861592,0.4931061025,-0.2743633625,-3.431369187,0.1680444697,0.4337192246,0.1999290723,0.6180855954,-0.5295333468,-1.942824664,0.1880325207,0.4192899644,-0.8499735487,0.9478067019,-1.648679218,3.879911334,0.4599459978,0.2899962956,0.1175161152,0.4335550403,-0.3170435246,-3.437618492,0.1476685471,6.029063487,3.605064262,7.786708105,-0.9869633425,1.142970994,1.782893127,0.3155835101,0.2856967952,0.3384203413,-0.6658305913,-1.071288417,0.02332085886,LVd,130,78.1627907,74.37209302,111.4883721,305.8139535,362.0232558,559.9534884,315.3953488,43.46511628,559.9534884,514.8139535,553.7674419,439.0930233,130.8139535,123.0465116,134.1627907,64.46511628,175.2325581,111.3255814,201.627907,6.375,0,95,3.927552993,18.040233,510,,,,,,,,,,,,,,,
AL551634Z,CR196J0Q06MZ,2509.9,0.02230363039,0.01463489724,0.03199444075,0.5441284456,-1.710377219,0.007749958805,-0.5643908566,-0.7346440464,-0.3733829182,0.336419565,-0.6082919588,0.1542844795,0.1026809846,-1.710377219,0.6310188806,-2.883605677,10.76656694,0.5031396561,0.6818520841,0.3804978819,0.9533333981,-0.3129797114,-0.4279675321,0.243467532,-0.06440510475,-0.319851481,0.2170245234,0.2184158823,-2.492393463,0.2399675253,0.4106997346,0.1406191271,0.7029782514,0.1960855838,-1.94620413,0.2471932877,0.4849566755,0.2109135516,0.7167578169,-0.4540232095,-1.003362795,0.2193097653,0.4549830056,-0.4279675321,0.9533333981,-0.9991457807,0.5356578789,0.4197290164,0.3707184939,0.1259151804,0.6310188806,0.1523557131,-1.982373178,0.2219833599,7.174861301,3.613056656,9.617982863,-1.227457521,2.28447922,2.539323833,0.3276550582,0.3082218351,0.3495744899,0.3607636488,-0.3768466001,0.01758276099,LVd,128.9642857,81.10714286,77.57142857,115.6428571,317.6785714,360.6071429,543.9285714,322.5714286,45.42857143,543.9285714,508.7857143,541.0357143,445.8928571,136.3571429,130.5714286,138.4285714,72.32142857,184.6785714,115.6071429,194.7142857,6.375,0,95,3.927552993,18.040233,510,,,,,,,,,,,,,,,
AL551635Z,CR196IL7IHSZ,3554.3,0.02562906276,0.01732417913,0.03140900991,-1.021628891,1.306248895,0.00530822578,-0.6052757955,-0.7697318232,-0.4282533693,0.1020008083,-0.8110610447,0.1329349483,0.2319121866,-1.021628891,1.306248895,-0.4021119761,3.877899571,0.4344326639,0.8577983594,0.4467595907,1.064664589,-1.822646532,3.794963879,0.2384238637,0.1289669292,-0.2198552905,0.3019846003,-1.608000046,2.867041475,0.2074376811,0.5262028755,0.1941379477,0.7336437837,-1.32451493,2.27619547,0.2034598708,0.5909611916,0.2799728193,0.7851859904,-1.210017015,1.68720044,0.1939311825,0.7535318323,-1.822646532,3.794963879,0.6918806662,6.514097243,1.06046377,0.4572079036,0.1800672811,0.6727207365,-0.6753537696,0.6476489132,0.1854584743,8.135464551,4.003839985,12.82481785,0.1086013827,-2.05229305,3.731161821,0.3732206181,0.2859041369,0.4437802691,-0.6713154666,1.639315995,0.05730714944,LVd,127.7826087,82.91304348,76.7826087,114.4782609,326.2173913,373.6956522,540.9130435,336.5652174,47.56521739,540.9130435,502.2608696,533.826087,452.3478261,129.6521739,123.826087,132.8695652,71.56521739,187.2173913,123.0434783,221.6521739,6.1,0,95,4.013365145,18.63049013,488,,,,,,,,,,,,,,,
AL551636Z,CR196IL7IHTZ,3654,0.02801968093,0.01762732297,0.03327032602,-1.563684526,2.232481973,0.007223253468,-0.6552911308,-0.7767360125,-0.4284207189,1.726428698,3.273596622,0.1547065301,0.2725696467,-1.563684526,2.232481973,0.2781960558,5.3425709,0.7040429347,0.8318139887,0.4546582664,0.9826211599,-1.949364087,3.824083572,0.2525209563,0.1485094729,-0.2281336291,0.3498745696,-1.464323062,1.818353217,0.2646027378,0.5860267423,0.1995012937,0.7692563178,-1.713840004,2.887690346,0.2645212578,0.6391208366,0.2847787414,0.7944691237,-1.90199687,3.675040642,0.238195103,0.7489701997,-1.949364087,3.824083572,0.5274111097,5.727142244,1.162024694,0.5333379383,0.1851245667,0.7017913564,-1.74151473,3.047182937,0.237582963,10.0947575,4.989620171,13.37669267,-1.356041509,2.323691162,3.60169695,0.3827131818,0.2950017301,0.4551389588,-0.6375341237,0.9939841118,0.0668611125,LVd,127.3611111,91.75,87.47222222,124.5555556,327.0833333,368.9444444,552.75,340.2777778,50.75,552.75,519.0555556,544.3333333,465.4444444,115.5555556,112.0833333,120.2777778,77.22222222,197.7222222,126.0833333,241.7777778,6.1,0,95,4.013365145,18.63049013,488,,,,,,,,,,,,,,,
AL551637Z,CR196IL7IHUZ,4290,0.03101542347,0.01655261424,0.03760601281,-1.71900171,2.884526206,0.009894415457,-0.6913950985,-0.8153213252,-0.4264323096,1.862836018,3.577906466,0.1786793676,0.3314320623,-1.71900171,2.884526206,0.8675397982,5.975037472,0.8523331853,0.8654450629,0.4877632504,1.000836178,-1.99526283,3.98445838,0.2518869774,0.2039900511,-0.215163927,0.3868869768,-1.80580447,3.251211947,0.2843466368,0.6678934791,0.2009814599,0.8649439739,-1.884110369,3.573470308,0.3144385987,0.685166553,0.297251074,0.8372958999,-1.96776917,3.892053759,0.2593104631,0.7864029982,-1.99526283,3.98445838,0.5616764409,5.749401066,1.203900272,0.6112142686,0.1822645342,0.7898919328,-1.942845752,3.814233553,0.2873362506,12.04360852,4.93911033,19.21425088,0.03400426947,1.485555722,5.829393724,0.3964799748,0.3041848008,0.4826365597,-0.2056542881,-0.5531139602,0.07585331848,LVd,126.7910448,117.4179104,114.7164179,137.2537313,319.5373134,362.641791,575.358209,336.6567164,51.95522388,575.358209,542.5223881,563.880597,480.1791045,99.46268657,94.91044776,105.0746269,62.67164179,196.9402985,127.5970149,230.9850746,5.9,0,90,3.759069809,15.81290819,472,,,,,,,,,,,,,,,
AL551638Z,CR196IL7IHVZ,4206,0.0286040807,0.01668985104,0.03692189175,-0.759498698,-1.029297766,0.008308348001,-0.6593183723,-0.8000981765,-0.41255816,1.250583288,0.9963511592,0.1554702074,0.1718953773,-1.029297766,0.7668224548,-1.08397858,1.707740377,0.45179366,0.855522761,0.4694630167,1.009903274,-1.957284239,3.911950254,0.2218077894,0.1818138456,-0.2084692579,0.3566266398,-1.605631731,2.618663908,0.2329907856,0.6081204121,0.1903378997,0.8402268417,-1.297347437,1.115826206,0.2616510819,0.6512391261,0.2756157967,0.8179853536,-1.680344928,2.674591803,0.2230587581,0.7689587592,-1.957284239,3.911950254,0.5972887011,6.597588875,1.102776105,0.5466689447,0.1723350945,0.7668224548,-1.15721561,0.4896485015,0.240277849,10.96445756,4.468216194,18.14089339,0.3346614835,1.719617294,4.887156396,0.38376123,0.3110578093,0.4347331342,-0.6406363657,-0.4630278826,0.05000398994,LVd,128.6578947,108.1052632,103.0526316,127.1842105,315.5,375.7105263,567.3947368,335.7631579,50.92105263,567.3947368,519.8684211,551.1578947,458.5789474,113.0526316,104.5263158,117.0789474,64.94736842,200.8684211,124.6842105,224.6842105,5.9,0,90,3.759069809,15.81290819,472,,,,,,,,,,,,,,,
AL551639Z,CR196PBQ02SZ,4155,0.02815768552,0.020453599,0.03230332483,-1.716999307,,0.006678391308,-0.7320134738,-0.8032134761,-0.6082825189,1.673532889,,0.1075599612,0.1256712729,-1.716999307,0.7114553115,-2.357935218,7.389279065,0.5994089417,0.9212278118,0.7790976491,1.000376491,-1.698638913,,0.1233534836,0.2328129492,-0.0244561138,0.3802001127,-1.677384648,,0.2235893318,0.6371549915,0.4059521599,0.7697334911,-1.676582491,,0.2009459713,0.7244480257,0.5652706863,0.8180255078,-1.652944891,,0.1385595752,0.5649752435,-1.698638913,1.000376491,-2.79103715,8.169959176,0.7916618168,0.5867289174,0.3687783613,0.7114553115,-1.678304397,,0.189406788,12.30461539,8.97518658,17.57037869,1.556053143,,4.613174099,0.2813891854,0.2473138489,0.3103347858,-0.7065521868,,0.03182208775,LVd,126.9215686,136.8627451,133.5098039,153.1372549,307.4117647,350.7647059,598.8431373,316.627451,51.31372549,598.8431373,562.8235294,594.3921569,509.1568627,88.96078431,86.49019608,93.68627451,65.68627451,195.9411765,127.4901961,207.2156863,4.75,0,120,5.800024641,40.82357536,380,,,,,,,,,,,,,,,
AL551640Z,CR196PBQ02TZ,3892.4,0.02838061183,0.02134161654,0.03132714931,-1.949111464,3.843583732,0.00471238057,-0.7024624007,-0.795625541,-0.5962897817,0.1252292455,-5.055754503,0.1003121326,0.3529036311,-1.949111464,3.843583732,1.728886855,8.623392074,1.048877206,0.9225838782,0.7722724737,1.003118945,-1.669842514,2.95525246,0.1031313438,0.2357991171,-0.01100831144,0.3520109583,-1.685739617,2.750356245,0.1694003677,0.6300662733,0.4093012067,0.7259715915,-1.897436309,3.647276398,0.1484727478,0.6962450328,0.5508266243,0.7992122517,-0.4433513822,-3.485620476,0.121900794,0.7682823681,-1.669842514,2.95525246,-0.4670576635,5.410977562,0.937572789,0.5621191681,0.3687813824,0.6703304235,-1.14834837,0.2186748978,0.1414353194,9.477715844,3.507597155,17.38450067,0.9183399123,1.440229739,5.83467679,0.2951087328,0.2482024089,0.3416050132,-0.01007384678,-4.936520327,0.04596499638,LVd,129.4032258,104.2903226,100.6451613,126.4354839,315.6774194,362.3225806,568.7419355,328.9193548,48.56451613,568.7419355,530.5,560.3548387,470.9032258,110.7258065,107.1935484,115.516129,64.25806452,193.5645161,117.2741935,198.6290323,4.0625,0,105,5.615854513,38.02682008,325,,,,,,,,,,,,,,,
AL551641Z,CR196N2Q008Z,3822.8,0.02990426523,0.0184529399,0.04385171457,0.3028634984,-1.031572016,0.01018278229,-0.6499054923,-0.8067240991,-0.3232592872,1.426626621,1.523254894,0.2010009535,0.2155608471,-1.031572016,0.7470164003,-1.158163814,3.454182738,0.4034225488,0.7905876753,0.2404068235,0.9905105045,-1.88651277,3.500573735,0.3190193734,0.1419379712,-0.2550670823,0.3493429102,-1.020447271,-0.9069982932,0.2678284659,0.5937378533,0.1054253172,0.9277794241,-0.8723963525,-0.3806101275,0.3294684172,0.6091681575,0.1244713059,0.8129071695,-1.645116054,2.398823475,0.28967056,0.6987602225,-1.88651277,3.500573735,0.3102379901,5.852783026,1.026429086,0.5274612855,0.09790700577,0.7470164003,-1.0747975,-0.3961538604,0.2838137708,8.443141616,2.683291358,17.23490663,1.235727085,2.316908296,5.418833115,0.3594143367,0.2364984649,0.4807064391,0.01713283118,-0.4134198894,0.09314432378,LVd,131,85.91666667,78.79166667,99.58333333,344.875,390.6527778,505.4861111,365.5,48.91666667,505.4861111,468.8194444,488.9722222,396.3888889,145.5555556,140.4861111,149.5694444,63.40277778,189.4722222,114,210.0277778,5.2625,0,105,4.490243529,22.73077523,421,,,,,,,,,,,,,,,
AL551642Z,CR196N2Q009Z,3909.5,0.03207863941,0.02115395904,0.04045858175,-0.8759302654,1.425292718,0.008094716647,-0.7449747762,-0.818266065,-0.6098444165,1.493497307,2.013727969,0.09457521408,0.3141831162,-0.8759302654,1.425292718,-0.09328999327,1.583481478,0.4947475716,0.9880474547,0.9797212323,0.9969677186,0.1970396247,-0.9272335152,0.007390931296,0.2821367744,0.09464994732,0.3782315354,-1.743770297,3.19638475,0.1277682002,0.7263697021,0.44388256,0.8932296514,-1.538395686,2.741786942,0.1959466733,0.7592717088,0.6261780444,0.8284705026,-1.619418436,2.575971127,0.09189695536,0.6744956714,-0.9272335152,0.9969677186,-2.222580067,4.939860103,0.5569487525,0.6482074068,0.3912791116,0.762757924,-1.853066972,3.471790851,0.1734939011,10.24902736,7.48478098,16.97444912,1.956885595,3.865554361,4.499604748,0.312557331,0.2287911944,0.3896048732,-0.29700562,1.225118696,0.0661322576,LVd,128.8305085,179.2711864,179.9152542,194.5932203,302.9152542,337.5084746,581.7118644,312.1694915,51.40677966,581.7118644,551.2711864,574.1694915,490.7288136,113.6779661,111.3220339,115.440678,72.77966102,245.1186441,139.8474576,237.1864407,4.45,0,110,5.974669309,43.04460652,356,,,,,,,,,,,,,,,
AL551643Z,CR196N2Q00AZ,3619.1,0.02739235891,0.0206332269,0.0309204946,-1.727034383,,0.005855465141,-0.6823831718,-0.7859242476,-0.5066466039,1.650619543,,0.1529971973,0.1084643719,-1.727034383,0.6702293543,-2.452845631,7.842344829,0.590815616,0.9000136903,0.7940477842,0.9652600661,-1.596308209,,0.09258494196,0.1651322533,-0.06419975221,0.3246320515,-1.361847768,,0.2036048766,0.5949998616,0.3639533644,0.7284707073,-1.670050162,,0.2008954433,0.6756092457,0.467916351,0.7953052528,-1.672189694,,0.180564289,0.546635839,-1.596308209,0.9652600661,-2.719103158,7.770333799,0.7558545049,0.5438780089,0.3115730618,0.6702293543,-1.712092663,,0.2014403344,9.795727214,5.391129976,14.67910177,0.4572220742,,4.662459204,0.3128948029,0.2410904405,0.3685888581,-1.043212921,,0.06525808852,LVd,128.2325581,148.4186047,149.5813953,176.4883721,321.1395349,356.4186047,567.8139535,329.8837209,49.27906977,567.8139535,536.3488372,559.3255814,470.4883721,110.7906977,107.3255814,111.0930233,78.76744186,228.1162791,137.3023256,228.627907,4.95,0,125,5.744011449,39.77105318,396,,,,,,,,,,,,,,,
AL551644Z,CR196N2Q00BZ,3487.1,0.02606787604,0.01894398703,0.03060188327,-1.545161126,,0.006245578591,-0.6550626272,-0.7823717644,-0.4509120459,1.577747668,,0.1785912705,0.1003829374,-1.545161126,0.661249118,-2.299410517,7.308314714,0.5370539995,0.7969262321,0.5045548209,0.9633188317,-1.682854156,,0.2540061026,0.09078640654,-0.2251283153,0.3095879363,-1.372024454,,0.2802741452,0.5298794739,0.229636483,0.7194503195,-1.558330799,,0.2629936148,0.6167093742,0.3140058432,0.7948362279,-1.651928243,,0.2635127627,0.4730467899,-1.682854156,0.9633188317,-2.696722099,7.97240744,0.7575056369,0.4905158979,0.2102535409,0.661249118,-1.610884416,,0.244635906,9.42674982,4.355506644,14.20007417,-0.2709933132,,4.929040898,0.3264481622,0.2512141502,0.4024255742,0.04424077801,,0.07560845303,LVd,128.1891892,132.8918919,128.4189189,149.7432432,335.2837838,371.1486486,564.9324324,337.9459459,48.37837838,564.9324324,533.6351351,560.2972973,476.6351351,101.7297297,95.18918919,99.77027027,65.68918919,250.7432432,140.2162162,243.2702703,4.95,0,125,5.744011449,39.77105318,396,,,,,,,,,,,,,,,
,,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
,,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
,,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
,,3011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,
AL548651Z,CR196PVP1Z,4022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,128.2142857,125.5714286,119.1071429,136.8571429,261.75,337.5357143,589.2142857,265.3928571,41.21428571,589.2142857,518.5,585.2142857,439.2142857,149.4642857,143.8571429,149.0357143,77.57142857,182.5,138.3571429,213.2142857,5.95,0,55,2.480218779,5.775470033,476,25.11034429,20.79166667,27.625,-0.2476873994,-0.2831317514,21.2375,19,23,-0.7202646235,0.9730807726,29.6375,22,34,-0.5319733295,0.1782935316
AL548652Z,CR196PVP2Z,4096.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,126.7142857,156.5714286,149.2380952,160.6666667,291.2380952,369.0952381,580.6190476,288.8571429,40.04761905,580.6190476,509.5238095,582,427.7142857,129,121.4285714,128.2857143,77.95238095,186.2380952,138.1428571,239.9047619,5.95,0,55,2.480218779,5.775470033,476,25.11034429,20.79166667,27.625,-0.2476873994,-0.2831317514,21.2375,19,23,-0.7202646235,0.9730807726,29.6375,22,34,-0.5319733295,0.1782935316
AL548650Z,CR196PVP3Z,4453.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,127.3809524,133.2380952,127.5238095,139.952381,260.8095238,335.9047619,593.8095238,263.952381,43.28571429,593.8095238,523.3809524,591.3809524,448.3809524,144.6666667,140.5714286,145.3333333,78.52380952,185.047619,141.952381,219.4761905,5.1875,0,55,2.602877765,7.307639784,415,24.87284429,20.79166667,27.625,-0.1362058754,-0.3291488278,21.1875,19,23,-0.7446736405,0.9059877373,29.15,22,34,-0.418761068,0.110849156
AL548654Z,CR196PVP4Z,4439.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,126.8947368,161.3684211,151.6315789,164.3684211,292.5789474,373.6315789,583,291.8421053,45,583,508.6315789,583.4210526,418.1052632,124.6315789,117.5263158,124.3684211,76.10526316,186.3157895,137.9473684,246.3684211,5.95,0,55,2.480218779,5.775470033,476,25.15499012,20.79166667,28.29166667,-0.1917581926,-0.2873725239,21.2625,19,23,-0.6567437159,0.871660182,29.7,22,34,-0.4964295902,0.1211990438
AL548649Z,CR196PLJCZ,3907.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,126.9047619,128.2380952,122.047619,133.5238095,266.7619048,334.3333333,590.5714286,267.2380952,43.23809524,590.5714286,526.5238095,590.9047619,463.2857143,141.8571429,139,142.5238095,80.23809524,186.8095238,138.952381,199.2857143,4.8125,0,55,2.817907022,7.990728956,385,24.99211512,20.79166667,27.625,-0.1287259654,-0.0436466612,21.2125,19,23,-0.8042167444,1.072446367,29.4,22,34,-0.4097826885,0.3933408189
AL548653Z,CR196PLJDZ,4755.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,127.952381,162.3809524,149.2380952,165.6666667,284.2380952,365.6190476,591.6666667,287.7142857,44.80952381,591.6666667,515.9047619,587.952381,429.5238095,124.3809524,118.3333333,124.1904762,77.0952381,187.1428571,144.2380952,237.1904762,4.8125,0,55,2.817907022,7.990728956,385,24.99211512,20.79166667,27.625,-0.1287259654,-0.0436466612,21.2125,19,23,-0.8042167444,1.072446367,29.4,22,34,-0.4097826885,0.3933408189
AL548648Z,CR196PLJEZ,4242.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,125.3870968,182.8064516,176.3225806,177.2580645,275,370.9032258,590.7741935,275.2580645,44.16129032,590.7741935,510.0322581,595.2258065,417.3548387,129.6129032,119,134.1290323,74.58064516,188.6129032,152.6129032,246.2258065,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
AL548646Z,CR196PLJFZ,4309.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,124.969697,175.6363636,171.3333333,172.030303,263.1818182,371.7272727,607.1818182,268.4848485,45.90909091,607.1818182,514.1818182,609.7878788,423.9090909,121.8484848,114.2121212,129.5454545,78.45454545,199.7575758,154.4848485,245.969697,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
AL548645Z,CR196PLJGZ,4650.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,124.7619048,190.1904762,186.5238095,181.6666667,290.3333333,367.2380952,572.1904762,287.3809524,42.23809524,572.1904762,508.7619048,580.3333333,418.7619048,132.5714286,124.047619,137.6666667,72.76190476,194.2380952,161.4761905,254.2857143,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
AL548647Z,CR196PLJHZ,4612.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,125.1785714,177.1428571,167.3214286,176.0714286,278,376.7142857,593.5,280.8928571,45.21428571,593.5,509.6071429,597.6785714,422.5714286,121.5357143,113.8928571,128.4285714,72.5,194.9642857,154,244.5,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
AL544590Z,CR196PLJKZ,4145.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,124.5714286,179.3333333,170.2857143,184.1428571,319.5714286,387.8095238,559.8571429,316.0952381,39.33333333,559.8571429,499.8571429,566.8571429,417.2380952,116.8571429,112.6666667,120.6666667,71.47619048,189.4285714,152.6666667,244,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
AL544591Z,CR196PLJLZ,4327.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LVd,125.5185185,162.9259259,152.037037,170.962963,314.1111111,395.3333333,571.2962963,316.8888889,40.44444444,571.2962963,499.1851852,573.0740741,427.4074074,110,105.4814815,114.5555556,70.77777778,187.2592593,141.7037037,241.1111111,4.2,0,41,2.557402786,5.885288537,336,24.97232345,20.79166667,27.625,-0.09338360082,-0.09757290422,21.225,19,23,-0.8271556407,1.0506305,29.35,22,34,-0.3569104729,0.3167238245
